,id,set,gbert-large_yes_comment
26619,NDY-208_8309,train,
26620,NDY-208_8310,train,
26621,NDY-208_8311,train,
26622,NDY-208_8312,test,0.009147465229034424
26623,NDY-208_8313,train,
26624,NDY-208_8314,test,0.006891608238220215
26625,NDY-208_8315,train,
26626,NDY-208_8316,train,
26627,NDY-208_8317,train,
26628,NDY-208_8318,train,
26629,NDY-208_8319,train,
26630,NDY-208_8320,train,
26631,NDY-208_8321,train,
26632,NDY-208_8322,train,
26633,NDY-208_8323,train,
26634,NDY-208_8324,train,
26635,NDY-208_8325,train,
26636,NDY-208_8326,train,
26637,NDY-208_8327,train,
26638,NDY-208_8328,train,
26639,NDY-208_8329,train,
26640,NDY-208_8330,train,
26641,NDY-208_8331,train,
26642,NDY-208_8332,train,
26643,NDY-208_8333,train,
26644,NDY-208_8334,train,
26645,NDY-208_8335,train,
26646,NDY-208_8336,train,
26647,NDY-208_8337,train,
26648,NDY-208_8338,train,
26649,NDY-208_8339,train,
26650,NDY-208_8340,train,
26651,NDY-208_8341,train,
26652,NDY-208_8342,train,
26653,NDY-208_8343,train,
26654,NDY-208_8344,train,
26655,NDY-208_8345,train,
26656,NDY-208_8346,train,
26657,NDY-208_8347,train,
26658,NDY-208_8348,train,
26659,NDY-208_8349,train,
26660,NDY-208_8350,train,
26661,NDY-208_8351,train,
26662,NDY-208_8352,test,0.0004963874816894531
26663,NDY-208_8353,train,
26664,NDY-208_8354,train,
26665,NDY-208_8355,train,
26666,NDY-208_8356,train,
26667,NDY-208_8357,train,
26668,NDY-208_8358,train,
26669,NDY-208_8359,train,
26670,NDY-208_8360,train,
26671,NDY-208_8361,train,
26672,NDY-208_8362,train,
26673,NDY-208_8363,train,
26674,NDY-208_8364,train,
26675,NDY-208_8365,train,
26676,NDY-208_8366,train,
26677,NDY-208_8367,train,
26678,NDY-208_8368,train,
26679,NDY-208_8369,train,
26680,NDY-208_8370,train,
26681,NDY-208_8371,train,
26682,NDY-208_8372,test,0.049058377742767334
26683,NDY-208_8373,test,0.0017829537391662598
26684,NDY-208_8374,test,0.00040405988693237305
26685,NDY-208_8375,train,
26686,NDY-208_8376,train,
26687,NDY-208_8377,train,
26688,NDY-208_8378,test,0.00030744075775146484
26689,NDY-208_8379,train,
26690,NDY-208_8380,train,
26691,NDY-208_8381,train,
26692,NDY-208_8382,train,
26693,NDY-208_8383,train,
26694,NDY-208_8384,train,
26695,NDY-208_8385,train,
26696,NDY-208_8386,train,
26697,NDY-208_8387,train,
26698,NDY-208_8388,train,
26699,NDY-208_8389,train,
26700,NDY-208_8390,train,
26701,NDY-208_8391,train,
26702,NDY-208_8392,train,
26703,NDY-208_8393,train,
26704,NDY-208_8394,train,
26705,NDY-208_8395,train,
26706,NDY-208_8396,train,
26707,NDY-208_8397,test,0.0002525448799133301
26708,NDY-208_8398,train,
26709,NDY-208_8399,test,0.06141650676727295
26710,NDY-208_8400,train,
26711,NDY-208_8401,train,
26712,NDY-208_8402,train,
26713,NDY-208_8403,train,
26714,NDY-208_8404,train,
26715,NDY-208_8405,train,
26716,NDY-208_8406,train,
26717,NDY-208_8407,test,0.0008133053779602051
26718,NDY-208_8408,train,
26719,NDY-208_8409,train,
26720,NDY-208_8410,train,
26721,NDY-208_8411,test,0.0011674761772155762
26722,NDY-208_8412,train,
26723,NDY-208_8413,train,
26724,NDY-208_8414,train,
26725,NDY-208_8415,train,
26726,NDY-208_8416,train,
26727,NDY-208_8417,train,
26728,NDY-208_8418,train,
26729,NDY-208_8419,train,
26730,NDY-208_8420,test,0.0015735626220703125
26731,NDY-208_8421,train,
26732,NDY-208_8422,train,
26733,NDY-208_8423,train,
26734,NDY-208_8424,train,
26735,NDY-208_8425,train,
26736,NDY-208_8426,train,
26737,NDY-208_8427,train,
26738,NDY-208_8428,train,
26739,NDY-208_8429,train,
26740,NDY-208_8430,train,
26741,NDY-208_8431,train,
26742,NDY-208_8432,train,
26743,NDY-208_8433,train,
26744,NDY-208_8434,train,
26745,NDY-208_8435,train,
26746,NDY-208_8436,train,
26747,NDY-208_8437,train,
26748,NDY-208_8438,train,
26749,NDY-208_8439,test,0.018973231315612793
26750,NDY-208_8440,test,0.9636754393577576
26751,NDY-208_8441,train,
26752,NDY-208_8442,train,
26753,NDY-208_8443,train,
26754,NDY-208_8444,train,
26755,NDY-208_8445,train,
26756,NDY-208_8446,train,
26757,NDY-208_8447,train,
26758,NDY-208_8448,train,
26759,NDY-208_8449,train,
26760,NDY-208_8450,train,
26761,NDY-208_8451,train,
26762,NDY-208_8452,train,
26763,NDY-208_8453,train,
26764,NDY-208_8454,train,
26765,NDY-208_8455,train,
26766,NDY-208_8456,train,
26767,NDY-208_8457,train,
26768,NDY-208_8458,train,
26769,NDY-208_8459,train,
26770,NDY-208_8460,train,
26771,NDY-208_8461,train,
26772,NDY-208_8462,train,
26773,NDY-208_8463,train,
26774,NDY-208_8464,train,
26775,NDY-208_8465,train,
26776,NDY-208_8466,train,
26777,NDY-208_8467,train,
26778,NDY-208_8468,train,
26779,NDY-208_8469,train,
26780,NDY-208_8470,train,
26781,NDY-208_8471,train,
26782,NDY-208_8472,train,
26783,NDY-208_8473,train,
26784,NDY-208_8474,train,
26785,NDY-208_8475,train,
26786,NDY-208_8476,train,
26787,NDY-208_8477,test,0.0076882243156433105
26788,NDY-208_8478,train,
26789,NDY-208_8479,train,
26790,NDY-208_8480,train,
26791,NDY-208_8481,train,
26792,NDY-208_8482,train,
26793,NDY-208_8483,train,
26794,NDY-208_8484,train,
26795,NDY-208_8485,train,
26796,NDY-208_8486,train,
26797,NDY-208_8487,train,
26798,NDY-208_8488,train,
26799,NDY-208_8489,train,
26800,NDY-208_8490,train,
26801,NDY-208_8491,train,
26802,NDY-208_8492,test,0.0006948709487915039
26803,NDY-208_8493,train,
26804,NDY-208_8494,test,0.05952483415603638
26805,NDY-208_8495,test,0.10776889324188232
26806,NDY-208_8496,train,
26807,NDY-208_8497,train,
26808,NDY-208_8498,train,
26809,NDY-208_8499,train,
26810,NDY-208_8500,train,
26811,NDY-208_8501,train,
26812,NDY-208_8502,test,0.0004337430000305176
26813,NDY-208_8503,train,
26814,NDY-208_8504,train,
26815,NDY-208_8505,train,
26816,NDY-208_8506,train,
26817,NDY-208_8507,train,
26818,NDY-208_8508,train,
26819,NDY-208_8509,train,
26820,NDY-208_8510,train,
26821,NDY-208_8511,train,
26822,NDY-208_8512,train,
26823,NDY-208_8513,train,
26824,NDY-208_8514,train,
26825,NDY-208_8515,test,0.0005238652229309082
26826,NDY-208_8516,train,
26827,NDY-208_8517,train,
26828,NDY-208_8518,train,
26829,NDY-208_8519,train,
26830,NDY-208_8520,train,
26831,NDY-208_8521,train,
26832,NDY-208_8522,train,
26833,NDY-208_8523,train,
26834,NDY-208_8524,train,
26835,NDY-208_8525,train,
26836,NDY-208_8526,train,
26837,NDY-208_8527,train,
26838,NDY-208_8528,train,
26839,NDY-208_8529,train,
26840,NDY-208_8530,test,0.9632781744003296
26841,NDY-208_8531,train,
26842,NDY-208_8532,train,
26843,NDY-208_8533,train,
26844,NDY-208_8534,train,
26845,NDY-208_8535,train,
26846,NDY-208_8536,train,
26847,NDY-208_8537,train,
26848,NDY-208_8538,train,
26849,NDY-208_8539,train,
26850,NDY-208_8540,train,
26851,NDY-208_8541,train,
26852,NDY-208_8542,train,
26853,NDY-208_8543,train,
26854,NDY-208_8544,train,
26855,NDY-208_8545,train,
26856,NDY-208_8546,train,
26857,NDY-208_8547,train,
26858,NDY-208_8548,train,
26859,NDY-208_8549,train,
26860,NDY-208_8550,train,
26861,NDY-208_8551,test,0.00040608644485473633
26862,NDY-208_8552,train,
26863,NDY-208_8553,train,
26864,NDY-208_8554,train,
26865,NDY-208_8555,train,
26866,NDY-208_8556,train,
26867,NDY-208_8557,train,
26868,NDY-208_8558,test,0.0003758668899536133
26869,NDY-208_8559,train,
26870,NDY-208_8560,train,
26871,NDY-208_8561,train,
26872,NDY-208_8562,train,
26873,NDY-208_8563,train,
26874,NDY-208_8564,train,
26875,NDY-208_8565,train,
26876,NDY-208_8566,train,
26877,NDY-208_8567,train,
26878,NDY-208_8568,test,0.00047028064727783203
26879,NDY-208_8569,train,
26880,NDY-208_8570,train,
26881,NDY-208_8571,train,
26882,NDY-208_8572,train,
26883,NDY-208_8573,train,
26884,NDY-208_8574,train,
26885,NDY-208_8575,train,
26886,NDY-208_8576,train,
26887,NDY-208_8577,train,
26888,NDY-208_8578,train,
26889,NDY-208_8579,train,
26890,NDY-208_8580,train,
26891,NDY-208_8581,train,
26892,NDY-208_8582,train,
26893,NDY-208_8583,train,
26894,NDY-208_8584,train,
26895,NDY-208_8585,train,
26896,NDY-208_8586,train,
26897,NDY-208_8587,train,
26898,NDY-208_8588,train,
26899,NDY-208_8589,train,
26900,NDY-208_8590,train,
26901,NDY-208_8591,train,
26902,NDY-208_8592,train,
26903,NDY-208_8593,train,
26904,NDY-208_8594,train,
26905,NDY-208_8595,train,
26906,NDY-208_8596,train,
26907,NDY-208_8597,train,
26908,NDY-208_8598,train,
26909,NDY-208_8599,train,
26910,NDY-208_8600,train,
26911,NDY-208_8601,train,
26912,NDY-208_8602,train,
26913,NDY-208_8603,train,
26914,NDY-208_8604,train,
26915,NDY-208_8605,train,
26916,NDY-208_8606,train,
26917,NDY-208_8607,train,
26918,NDY-208_8608,train,
26919,NDY-208_8609,train,
26920,NDY-208_8610,train,
26921,NDY-208_8611,train,
26922,NDY-208_8612,train,
26923,NDY-208_8613,train,
26924,NDY-208_8614,test,0.0004611015319824219
26925,NDY-208_8615,train,
26926,NDY-208_8616,test,0.0003123283386230469
26927,NDY-208_8617,train,
26928,NDY-208_8618,train,
26929,NDY-208_8619,train,
26930,NDY-208_8620,train,
26931,NDY-208_8621,test,0.0006611943244934082
26932,NDY-208_8622,train,
26933,NDY-208_8623,train,
26934,NDY-208_8624,train,
26935,NDY-208_8625,train,
26936,NDY-208_8626,train,
26937,NDY-208_8627,train,
26938,NDY-208_8628,train,
26939,NDY-208_8629,train,
26940,NDY-208_8630,train,
26941,NDY-208_8631,test,0.08340185880661011
26942,NDY-208_8632,test,0.001350700855255127
26943,NDY-208_8633,train,
26944,NDY-208_8634,train,
26945,NDY-208_8635,train,
26946,NDY-208_8636,train,
26947,NDY-208_8637,train,
26948,NDY-208_8638,train,
26949,NDY-208_8639,train,
26950,NDY-208_8640,train,
26951,NDY-208_8641,train,
26952,NDY-208_8642,train,
26953,NDY-208_8643,train,
26954,NDY-208_8644,train,
26955,NDY-208_8645,train,
26956,NDY-208_8646,train,
26957,NDY-208_8647,train,
26958,NDY-208_8648,train,
26959,NDY-208_8649,train,
26960,NDY-208_8650,test,0.09941905736923218
26961,NDY-208_8651,train,
26962,NDY-208_8652,train,
26963,NDY-208_8653,train,
26964,NDY-208_8654,train,
26965,NDY-208_8655,train,
26966,NDY-208_8656,train,
26967,NDY-208_8657,train,
26968,NDY-208_8658,train,
26969,NDY-208_8659,train,
26970,NDY-208_8660,train,
26971,NDY-208_8661,train,
26972,NDY-208_8662,train,
26973,NDY-208_8663,train,
26974,NDY-208_8664,train,
26975,NDY-208_8665,train,
26976,NDY-208_8666,train,
26977,NDY-208_8667,train,
26978,NDY-208_8668,train,
26979,NDY-208_8669,train,
26980,NDY-208_8670,train,
26981,NDY-208_8671,train,
26982,NDY-208_8672,train,
26983,NDY-208_8673,train,
26984,NDY-208_8674,train,
26985,NDY-208_8675,train,
26986,NDY-208_8676,train,
26987,NDY-208_8677,train,
26988,NDY-208_8678,train,
26989,NDY-208_8679,train,
26990,NDY-208_8680,train,
26991,NDY-208_8681,train,
26992,NDY-208_8682,train,
26993,NDY-208_8683,test,0.0002982020378112793
26994,NDY-208_8684,train,
26995,NDY-208_8685,train,
26996,NDY-208_8686,train,
26997,NDY-208_8687,train,
26998,NDY-208_8688,test,0.9811469316482544
26999,NDY-208_8689,train,
27000,NDY-208_8690,train,
27001,NDY-208_8691,train,
27002,NDY-208_8692,train,
27003,NDY-208_8693,train,
27004,NDY-208_8694,train,
27005,NDY-208_8695,train,
27006,NDY-208_8696,train,
27007,NDY-208_8697,train,
27008,NDY-208_8698,test,0.0008844733238220215
27009,NDY-208_8699,train,
27010,NDY-208_8700,train,
27011,NDY-208_8701,train,
27012,NDY-208_8702,train,
27013,NDY-208_8703,train,
27014,NDY-208_8704,train,
27015,NDY-208_8705,train,
27016,NDY-208_8706,train,
27017,NDY-208_8707,train,
27018,NDY-208_8708,train,
27019,NDY-208_8709,test,0.00026148557662963867
27020,NDY-208_8710,train,
27021,NDY-208_8711,train,
27022,NDY-208_8712,train,
27023,NDY-208_8713,train,
27024,NDY-208_8714,train,
27025,NDY-208_8715,train,
27026,NDY-208_8716,train,
27027,NDY-208_8717,train,
27028,NDY-208_8718,test,0.002777099609375
27029,NDY-208_8719,test,0.08491897583007812
27030,NDY-208_8720,train,
27031,NDY-208_8721,train,
27032,NDY-208_8722,test,0.001808464527130127
27033,NDY-208_8723,train,
27034,NDY-208_8724,train,
27035,NDY-208_8725,train,
27036,NDY-208_8726,train,
27037,NDY-208_8727,train,
27038,NDY-208_8728,train,
27039,NDY-208_8729,train,
27040,NDY-208_8730,test,0.003055274486541748
27041,NDY-208_8731,train,
27042,NDY-208_8732,train,
27043,NDY-208_8733,train,
27044,NDY-208_8734,train,
27045,NDY-208_8735,train,
27046,NDY-208_8736,test,0.09214287996292114
27047,NDY-208_8737,train,
27048,NDY-208_8738,train,
27049,NDY-208_8739,train,
27050,NDY-208_8740,train,
27051,NDY-208_8741,train,
27052,NDY-208_8742,train,
27053,NDY-208_8743,train,
27054,NDY-208_8744,train,
27055,NDY-208_8745,train,
27056,NDY-208_8746,train,
27057,NDY-208_8747,train,
27058,NDY-208_8748,train,
27059,NDY-208_8749,train,
27060,NDY-208_8750,train,
27061,NDY-208_8751,train,
27062,NDY-208_8752,train,
27063,NDY-208_8753,train,
27064,NDY-208_8754,train,
27065,NDY-208_8755,train,
27066,NDY-208_8756,train,
27067,NDY-208_8757,test,0.07585901021957397
27068,NDY-208_8758,train,
27069,NDY-208_8759,train,
27070,NDY-208_8760,train,
27071,NDY-208_8761,train,
27072,NDY-208_8762,train,
27073,NDY-208_8763,train,
27074,NDY-208_8764,train,
27075,NDY-208_8765,train,
27076,NDY-208_8766,train,
27077,NDY-208_8767,train,
27078,NDY-208_8768,train,
27079,NDY-208_8769,train,
27080,NDY-208_8770,train,
27081,NDY-208_8771,train,
27082,NDY-208_8772,train,
27083,NDY-208_8773,train,
27084,NDY-208_8774,train,
27085,NDY-208_8775,train,
27086,NDY-208_8776,train,
27087,NDY-208_8777,test,0.00039082765579223633
27088,NDY-208_8778,train,
27089,NDY-208_8779,train,
27090,NDY-208_8780,train,
27091,NDY-208_8781,train,
27092,NDY-208_8782,train,
27093,NDY-208_8783,train,
27094,NDY-208_8784,train,
27095,NDY-208_8785,train,
27096,NDY-208_8786,train,
27097,NDY-208_8787,train,
27098,NDY-208_8788,train,
27099,NDY-208_8789,train,
27100,NDY-208_8790,train,
27101,NDY-208_8791,train,
27102,NDY-208_8792,train,
27103,NDY-208_8793,train,
27104,NDY-208_8794,train,
27105,NDY-208_8795,train,
27106,NDY-208_8796,train,
27107,NDY-208_8797,train,
27108,NDY-208_8798,test,0.0017275810241699219
27109,NDY-208_8799,train,
27110,NDY-208_8800,train,
27111,NDY-208_8801,train,
27112,NDY-208_8802,train,
27113,NDY-208_8803,train,
27114,NDY-208_8804,test,0.0836111307144165
27115,NDY-208_8805,train,
27116,NDY-208_8806,train,
27117,NDY-208_8807,train,
27118,NDY-208_8808,train,
27119,NDY-208_8809,train,
27120,NDY-208_8810,test,0.0007953047752380371
27121,NDY-208_8811,train,
27122,NDY-208_8812,train,
27123,NDY-208_8813,train,
27124,NDY-208_8814,train,
27125,NDY-208_8815,train,
27126,NDY-208_8816,train,
27127,NDY-208_8817,train,
27128,NDY-208_8818,train,
27129,NDY-208_8819,test,0.000665128231048584
27130,NDY-208_8820,train,
27131,NDY-208_8821,test,0.00032842159271240234
27132,NDY-208_8822,train,
27133,NDY-208_8823,train,
27134,NDY-208_8824,train,
27135,NDY-208_8825,train,
27136,NDY-208_8826,train,
27137,NDY-208_8827,train,
27138,NDY-208_8828,train,
27139,NDY-208_8829,train,
27140,NDY-208_8830,train,
27141,NDY-208_8831,train,
27142,NDY-208_8832,train,
27143,NDY-208_8833,train,
27144,NDY-208_8834,train,
27145,NDY-208_8835,test,0.000625312328338623
27146,NDY-208_8836,train,
27147,NDY-208_8837,train,
27148,NDY-208_8838,train,
27149,NDY-208_8839,train,
27150,NDY-208_8840,train,
27151,NDY-208_8841,train,
27152,NDY-208_8842,train,
27153,NDY-208_8843,train,
27154,NDY-208_8844,train,
27155,NDY-208_8845,train,
27156,NDY-208_8846,train,
27157,NDY-208_8847,train,
27158,NDY-208_8848,train,
27159,NDY-208_8849,train,
27160,NDY-208_8850,train,
27161,NDY-208_8851,train,
27162,NDY-208_8852,train,
27163,NDY-208_8853,train,
27164,NDY-208_8854,train,
27165,NDY-208_8855,train,
27166,NDY-208_8856,test,0.0647539496421814
27167,NDY-208_8857,train,
27168,NDY-208_8858,train,
27169,NDY-208_8859,train,
27170,NDY-208_8860,train,
27171,NDY-208_8861,train,
27172,NDY-208_8862,train,
27173,NDY-208_8863,train,
27174,NDY-208_8864,train,
27175,NDY-208_8865,train,
27176,NDY-208_8866,test,0.0026755332946777344
27177,NDY-208_8867,train,
27178,NDY-208_8868,train,
27179,NDY-208_8869,test,0.0005660653114318848
27180,NDY-208_8870,test,0.0005831718444824219
27181,NDY-208_8871,train,
27182,NDY-208_8872,train,
27183,NDY-208_8873,test,0.00032460689544677734
27184,NDY-208_8874,test,0.10498160123825073
27185,NDY-208_8875,train,
27186,NDY-208_8876,train,
27187,NDY-208_8877,train,
27188,NDY-208_8878,test,0.0002471804618835449
27189,NDY-208_8879,test,0.054558634757995605
27190,NDY-208_8880,train,
27191,NDY-208_8881,train,
27192,NDY-208_8882,train,
27193,NDY-208_8883,train,
27194,NDY-208_8884,train,
27195,NDY-208_8885,train,
27196,NDY-208_8886,test,0.07396054267883301
27197,NDY-208_8887,train,
27198,NDY-208_8888,train,
27199,NDY-208_8889,train,
27200,NDY-208_8890,train,
27201,NDY-208_8891,train,
27202,NDY-208_8892,train,
27203,NDY-208_8893,train,
27204,NDY-208_8894,train,
27205,NDY-208_8895,test,0.0003154277801513672
27206,NDY-208_8896,train,
27207,NDY-208_8897,train,
27208,NDY-208_8898,train,
27209,NDY-208_8899,test,0.0005023479461669922
27210,NDY-208_8900,train,
27211,NDY-208_8901,test,0.0018641948699951172
27212,NDY-208_8902,train,
27213,NDY-208_8903,train,
27214,NDY-208_8904,train,
27215,NDY-208_8905,train,
27216,NDY-208_8906,train,
27217,NDY-208_8907,train,
27218,NDY-208_8908,train,
27219,NDY-208_8909,train,
27220,NDY-208_8910,train,
27221,NDY-208_8911,train,
27222,NDY-208_8912,train,
27223,NDY-208_8913,train,
27224,NDY-208_8914,train,
27225,NDY-208_8915,train,
27226,NDY-208_8916,train,
27227,NDY-208_8917,train,
27228,NDY-208_8918,train,
27229,NDY-208_8919,train,
27230,NDY-208_8920,train,
27231,NDY-208_8921,train,
27232,NDY-208_8922,test,0.001820206642150879
27233,NDY-208_8923,train,
27234,NDY-208_8924,train,
27235,NDY-208_8925,train,
27236,NDY-208_8926,train,
27237,NDY-208_8927,train,
27238,NDY-208_8928,train,
27239,NDY-208_8929,train,
27240,NDY-208_8930,train,
27241,NDY-208_8931,train,
27242,NDY-208_8932,train,
27243,NDY-208_8933,train,
27244,NDY-208_8934,train,
27245,NDY-208_8935,train,
27246,NDY-208_8936,train,
27247,NDY-208_8937,train,
27248,NDY-208_8938,train,
27249,NDY-208_8939,train,
27250,NDY-208_8940,train,
27251,NDY-208_8941,train,
27252,NDY-208_8942,train,
27253,NDY-208_8943,train,
27254,NDY-208_8944,train,
27255,NDY-208_8945,train,
27256,NDY-208_8946,train,
27257,NDY-208_8947,train,
27258,NDY-208_8948,train,
27259,NDY-208_8949,train,
27260,NDY-208_8950,train,
27261,NDY-208_8951,train,
27262,NDY-208_8952,train,
27263,NDY-208_8953,test,0.0012723803520202637
27264,NDY-208_8954,train,
27265,NDY-208_8955,train,
27266,NDY-208_8956,train,
27267,NDY-208_8957,train,
27268,NDY-208_8958,train,
27269,NDY-208_8959,train,
27270,NDY-208_8960,train,
27271,NDY-208_8961,train,
27272,NDY-208_8962,test,0.00030553340911865234
27273,NDY-208_8963,test,0.0008731484413146973
27274,NDY-208_8964,train,
27275,NDY-208_8965,train,
27276,NDY-208_8966,train,
27277,NDY-208_8967,test,0.00039511919021606445
27278,NDY-208_8968,train,
27279,NDY-208_8969,test,0.0008777976036071777
27280,NDY-208_8970,train,
27281,NDY-208_8971,train,
27282,NDY-208_8972,train,
27283,NDY-208_8973,train,
27284,NDY-208_8974,train,
27285,NDY-208_8975,train,
27286,NDY-208_8976,train,
27287,NDY-208_8977,train,
27288,NDY-208_8978,train,
27289,NDY-208_8979,test,0.0004367232322692871
27290,NDY-208_8980,train,
27291,NDY-208_8981,train,
27292,NDY-208_8982,train,
27293,NDY-208_8983,train,
27294,NDY-208_8984,train,
27295,NDY-208_8985,test,0.06552338600158691
27296,NDY-208_8986,train,
27297,NDY-208_8987,train,
27298,NDY-208_8988,train,
27299,NDY-208_8989,test,0.0004475712776184082
27300,NDY-208_8990,train,
27301,NDY-208_8991,train,
27302,NDY-208_8992,train,
27303,NDY-208_8993,train,
27304,NDY-208_8994,train,
27305,NDY-208_8995,train,
27306,NDY-208_8996,train,
27307,NDY-208_8997,train,
27308,NDY-208_8998,train,
27309,NDY-208_8999,train,
27310,NDY-208_9000,train,
27311,NDY-208_9001,train,
27312,NDY-208_9002,train,
27313,NDY-208_9003,train,
27314,NDY-208_9004,train,
27315,NDY-208_9005,train,
27316,NDY-208_9006,train,
27317,NDY-208_9007,train,
27318,NDY-208_9008,train,
27319,NDY-208_9009,train,
27320,NDY-208_9010,train,
27321,NDY-208_9011,train,
27322,NDY-208_9012,train,
27323,NDY-208_9013,train,
27324,NDY-208_9014,train,
27325,NDY-208_9015,train,
27326,NDY-208_9016,train,
27327,NDY-208_9017,train,
27328,NDY-208_9018,train,
27329,NDY-208_9019,train,
27330,NDY-208_9020,train,
27331,NDY-208_9021,train,
27332,NDY-208_9022,train,
27333,NDY-208_9023,train,
27334,NDY-208_9024,train,
27335,NDY-208_9025,train,
27336,NDY-208_9026,train,
27337,NDY-208_9027,train,
27338,NDY-208_9028,train,
27339,NDY-208_9029,train,
27340,NDY-208_9030,train,
27341,NDY-208_9031,train,
27342,NDY-208_9032,train,
27343,NDY-208_9033,train,
27344,NDY-208_9034,train,
27345,NDY-208_9035,train,
27346,NDY-208_9036,train,
27347,NDY-208_9037,train,
27348,NDY-208_9038,train,
27349,NDY-208_9039,train,
27350,NDY-208_9040,train,
27351,NDY-208_9041,train,
27352,NDY-208_9042,train,
27353,NDY-208_9043,train,
27354,NDY-208_9044,train,
27355,NDY-208_9045,train,
27356,NDY-208_9046,train,
27357,NDY-208_9047,train,
27358,NDY-208_9048,train,
27359,NDY-208_9049,test,0.07973259687423706
27360,NDY-208_9050,train,
27361,NDY-208_9051,train,
27362,NDY-208_9052,train,
27363,NDY-208_9053,train,
27364,NDY-208_9054,train,
27365,NDY-208_9055,train,
27366,NDY-208_9056,train,
27367,NDY-208_9057,train,
27368,NDY-208_9058,train,
27369,NDY-208_9059,train,
27370,NDY-208_9060,train,
27371,NDY-208_9061,train,
27372,NDY-208_9062,train,
27373,NDY-208_9063,train,
27374,NDY-208_9064,train,
27375,NDY-208_9065,train,
27376,NDY-208_9066,train,
27377,NDY-208_9067,test,0.0006186962127685547
27378,NDY-208_9068,train,
27379,NDY-208_9069,test,0.00036346912384033203
27380,NDY-208_9070,train,
27381,NDY-208_9071,test,0.00028437376022338867
27382,NDY-208_9072,train,
27383,NDY-208_9073,train,
27384,NDY-208_9074,train,
27385,NDY-208_9075,train,
27386,NDY-208_9076,train,
27387,NDY-208_9077,train,
27388,NDY-208_9078,train,
27389,NDY-208_9079,train,
27390,NDY-208_9080,train,
27391,NDY-208_9081,train,
27392,NDY-208_9082,train,
27393,NDY-208_9083,train,
27394,NDY-208_9084,train,
27395,NDY-208_9085,train,
27396,NDY-208_9086,train,
27397,NDY-208_9087,train,
27398,NDY-208_9088,train,
27399,NDY-208_9089,train,
27400,NDY-208_9090,train,
27401,NDY-208_9091,train,
27402,NDY-208_9092,test,0.0005527138710021973
27403,NDY-208_9093,train,
27404,NDY-208_9094,train,
27405,NDY-208_9095,train,
27406,NDY-208_9096,train,
27407,NDY-208_9097,train,
27408,NDY-208_9098,test,0.0005843639373779297
27409,NDY-208_9099,train,
27410,NDY-208_9100,train,
27411,NDY-208_9101,train,
27412,NDY-208_9102,train,
27413,NDY-208_9103,train,
27414,NDY-208_9104,train,
27415,NDY-208_9105,train,
27416,NDY-208_9106,train,
27417,NDY-208_9107,train,
27418,NDY-208_9108,train,
27419,NDY-208_9109,train,
27420,NDY-208_9110,train,
27421,NDY-208_9111,train,
27422,NDY-208_9112,train,
27423,NDY-208_9113,train,
27424,NDY-208_9114,train,
27425,NDY-208_9115,train,
27426,NDY-208_9116,test,0.0003069639205932617
27427,NDY-208_9117,test,0.0002409815788269043
27428,NDY-208_9118,train,
27429,NDY-208_9119,train,
27430,NDY-208_9120,test,0.002131938934326172
27431,NDY-208_9121,train,
27432,NDY-208_9122,train,
27433,NDY-208_9123,train,
27434,NDY-208_9124,train,
27435,NDY-208_9125,train,
27436,NDY-208_9126,train,
27437,NDY-208_9127,test,0.00027185678482055664
27438,NDY-208_9128,train,
27439,NDY-208_9129,train,
27440,NDY-208_9130,train,
27441,NDY-208_9131,train,
27442,NDY-208_9132,train,
27443,NDY-208_9133,train,
27444,NDY-208_9134,train,
27445,NDY-208_9135,train,
27446,NDY-208_9136,train,
27447,NDY-208_9137,train,
27448,NDY-208_9138,train,
27449,NDY-208_9139,train,
27450,NDY-208_9140,train,
27451,NDY-208_9141,train,
27452,NDY-208_9142,train,
27453,NDY-208_9143,train,
27454,NDY-208_9144,train,
27455,NDY-208_9145,train,
27456,NDY-208_9146,train,
27457,NDY-208_9147,train,
27458,NDY-208_9148,train,
27459,NDY-208_9149,train,
27460,NDY-208_9150,train,
27461,NDY-208_9151,test,0.00025004148483276367
27462,NDY-208_9152,train,
27463,NDY-208_9153,train,
27464,NDY-208_9154,train,
27465,NDY-208_9155,test,0.09211474657058716
27466,NDY-208_9156,train,
27467,NDY-208_9157,test,0.00042694807052612305
27468,NDY-208_9158,train,
27469,NDY-208_9159,train,
27470,NDY-208_9160,train,
27471,NDY-208_9161,train,
27472,NDY-208_9162,train,
27473,NDY-208_9163,train,
27474,NDY-208_9164,train,
27475,NDY-208_9165,train,
27476,NDY-208_9166,train,
27477,NDY-208_9167,train,
27478,NDY-208_9168,train,
27479,NDY-208_9169,train,
27480,NDY-208_9170,train,
27481,NDY-208_9171,train,
27482,NDY-208_9172,train,
27483,NDY-208_9173,train,
27484,NDY-208_9174,train,
27485,NDY-208_9175,train,
27486,NDY-208_9176,train,
27487,NDY-208_9177,train,
27488,NDY-208_9178,test,0.9831855297088623
27489,NDY-208_9179,train,
27490,NDY-208_9180,train,
27491,NDY-208_9181,train,
27492,NDY-208_9182,train,
27493,NDY-208_9183,train,
27494,NDY-208_9184,train,
27495,NDY-208_9185,train,
27496,NDY-208_9186,train,
27497,NDY-208_9187,train,
27498,NDY-208_9188,train,
27499,NDY-208_9189,train,
27500,NDY-208_9190,train,
27501,NDY-208_9191,train,
27502,NDY-208_9192,train,
